iso,vaccine,date,total_vaccinations
JPN,Moderna,4/11/2022,58799296
JPN,Pfizer/BioNTech,4/11/2022,205705083
JPN,Moderna,4/12/2022,58943551
JPN,Oxford/AstraZeneca,4/12/2022,117356
JPN,Pfizer/BioNTech,4/12/2022,205985301
JPN,Moderna,4/13/2022,59099455
JPN,Oxford/AstraZeneca,4/13/2022,117358
JPN,Pfizer/BioNTech,4/13/2022,206232187
JPN,Moderna,4/14/2022,59276219
JPN,Oxford/AstraZeneca,4/14/2022,117361
JPN,Pfizer/BioNTech,4/14/2022,206456608
JPN,Moderna,4/15/2022,59619882
JPN,Oxford/AstraZeneca,4/15/2022,117363
JPN,Pfizer/BioNTech,4/15/2022,206888701
JPN,Moderna,4/16/2022,59995074
JPN,Oxford/AstraZeneca,4/16/2022,117364
JPN,Pfizer/BioNTech,4/16/2022,207389025
JPN,Moderna,4/17/2022,60178268
JPN,Pfizer/BioNTech,4/17/2022,207595226
JPN,Moderna,4/18/2022,60299944
JPN,Oxford/AstraZeneca,4/18/2022,117369
JPN,Pfizer/BioNTech,4/18/2022,207859717
JPN,Moderna,4/19/2022,60418126
JPN,Oxford/AstraZeneca,4/19/2022,117376
JPN,Pfizer/BioNTech,4/19/2022,208134538
JPN,Moderna,4/20/2022,60554354
JPN,Oxford/AstraZeneca,4/20/2022,117384
JPN,Pfizer/BioNTech,4/20/2022,208378116
JPN,Moderna,4/21/2022,60704932
JPN,Oxford/AstraZeneca,4/21/2022,117392
JPN,Pfizer/BioNTech,4/21/2022,208611149
JPN,Moderna,4/22/2022,61009523
JPN,Oxford/AstraZeneca,4/22/2022,117395
JPN,Pfizer/BioNTech,4/22/2022,209064613
JPN,Moderna,4/23/2022,61330727
JPN,Oxford/AstraZeneca,4/23/2022,117401
JPN,Pfizer/BioNTech,4/23/2022,209639230
JPN,Moderna,4/24/2022,61484392
JPN,Oxford/AstraZeneca,4/24/2022,117402
JPN,Pfizer/BioNTech,4/24/2022,209863362
JPN,Moderna,4/25/2022,61588870
JPN,Pfizer/BioNTech,4/25/2022,210130651
JPN,Moderna,4/26/2022,61689989
JPN,Oxford/AstraZeneca,4/26/2022,117429
JPN,Pfizer/BioNTech,4/26/2022,210398055
JPN,Moderna,4/27/2022,61801738
JPN,Oxford/AstraZeneca,4/27/2022,117431
JPN,Pfizer/BioNTech,4/27/2022,210644217
JPN,Moderna,4/28/2022,61987773
JPN,Oxford/AstraZeneca,4/28/2022,117432
JPN,Pfizer/BioNTech,4/28/2022,210946997
JPN,Moderna,4/29/2022,62123623
JPN,Oxford/AstraZeneca,4/29/2022,117434
JPN,Pfizer/BioNTech,4/29/2022,211077768
JPN,Moderna,4/30/2022,62305242
JPN,Oxford/AstraZeneca,4/30/2022,117436
JPN,Pfizer/BioNTech,4/30/2022,211503198
JPN,Moderna,5/1/2022,62367804
JPN,Pfizer/BioNTech,5/1/2022,211620669
JPN,Moderna,5/2/2022,62427100
JPN,Oxford/AstraZeneca,5/2/2022,117438
JPN,Pfizer/BioNTech,5/2/2022,211818550
JPN,Moderna,5/3/2022,62459543
JPN,Oxford/AstraZeneca,5/3/2022,117439
JPN,Pfizer/BioNTech,5/3/2022,211863872
JPN,Moderna,5/4/2022,62479811
JPN,Pfizer/BioNTech,5/4/2022,211895938
JPN,Moderna,5/5/2022,62491835
JPN,Oxford/AstraZeneca,5/5/2022,117440
JPN,Pfizer/BioNTech,5/5/2022,211917746
JPN,Moderna,5/6/2022,62571970
JPN,Oxford/AstraZeneca,5/6/2022,117441
JPN,Pfizer/BioNTech,5/6/2022,212200522
JPN,Moderna,5/7/2022,62664345
JPN,Oxford/AstraZeneca,5/7/2022,117442
JPN,Pfizer/BioNTech,5/7/2022,212563883
JPN,Moderna,5/8/2022,62704700
JPN,Oxford/AstraZeneca,5/8/2022,117443
JPN,Pfizer/BioNTech,5/8/2022,212676187
JPN,Moderna,5/9/2022,62749383
JPN,Oxford/AstraZeneca,5/9/2022,117446
JPN,Pfizer/BioNTech,5/9/2022,212860161
JPN,Moderna,5/10/2022,62802551
JPN,Oxford/AstraZeneca,5/10/2022,117455
JPN,Pfizer/BioNTech,5/10/2022,213046399
JPN,Moderna,5/11/2022,62865588
JPN,Oxford/AstraZeneca,5/11/2022,117459
JPN,Pfizer/BioNTech,5/11/2022,213210246
JPN,Moderna,5/12/2022,62932998
JPN,Pfizer/BioNTech,5/12/2022,213365905
JPN,Moderna,5/13/2022,63086270
JPN,Pfizer/BioNTech,5/13/2022,213713184
JPN,Moderna,5/14/2022,63234495
JPN,Oxford/AstraZeneca,5/14/2022,117464
JPN,Pfizer/BioNTech,5/14/2022,214157752
JPN,Moderna,5/15/2022,63297031
JPN,Pfizer/BioNTech,5/15/2022,214295824
JPN,Moderna,5/16/2022,63342645
JPN,Pfizer/BioNTech,5/16/2022,214454544
JPN,Moderna,5/17/2022,63387205
JPN,Oxford/AstraZeneca,5/17/2022,117472
JPN,Pfizer/BioNTech,5/17/2022,214610493
JPN,Moderna,5/18/2022,63440052
JPN,Oxford/AstraZeneca,5/18/2022,117474
JPN,Pfizer/BioNTech,5/18/2022,214748926
JPN,Moderna,5/19/2022,63497620
JPN,Oxford/AstraZeneca,5/19/2022,117476
JPN,Pfizer/BioNTech,5/19/2022,214879772
JPN,Moderna,5/20/2022,63624402
JPN,Oxford/AstraZeneca,5/20/2022,117478
JPN,Pfizer/BioNTech,5/20/2022,215166658
JPN,Moderna,5/21/2022,63747775
JPN,Oxford/AstraZeneca,5/21/2022,117479
JPN,Pfizer/BioNTech,5/21/2022,215535286
JPN,Moderna,5/22/2022,63794752
JPN,Oxford/AstraZeneca,5/22/2022,117480
JPN,Pfizer/BioNTech,5/22/2022,215630184
JPN,Moderna,5/23/2022,63825721
JPN,Oxford/AstraZeneca,5/23/2022,117482
JPN,Pfizer/BioNTech,5/23/2022,215755573
JPN,Moderna,5/24/2022,63857515
JPN,Oxford/AstraZeneca,5/24/2022,117497
JPN,Pfizer/BioNTech,5/24/2022,215871421
JPN,Moderna,5/25/2022,63894086
JPN,Oxford/AstraZeneca,5/25/2022,117500
JPN,Pfizer/BioNTech,5/25/2022,215977734
JPN,Moderna,5/26/2022,63936065
JPN,Novavax,5/26/2022,9
JPN,Oxford/AstraZeneca,5/26/2022,117502
JPN,Pfizer/BioNTech,5/26/2022,216082936
JPN,Moderna,5/27/2022,64032083
JPN,Novavax,5/27/2022,13
JPN,Oxford/AstraZeneca,5/27/2022,117504
JPN,Pfizer/BioNTech,5/27/2022,216345953
JPN,Moderna,5/28/2022,64116886
JPN,Novavax,5/28/2022,63
JPN,Oxford/AstraZeneca,5/28/2022,117505
JPN,Pfizer/BioNTech,5/28/2022,216696799
JPN,Moderna,5/29/2022,64148722
JPN,Oxford/AstraZeneca,5/29/2022,117507
JPN,Pfizer/BioNTech,5/29/2022,216797314
JPN,Moderna,5/30/2022,64171914
JPN,Novavax,5/30/2022,265
JPN,Oxford/AstraZeneca,5/30/2022,117512
JPN,Pfizer/BioNTech,5/30/2022,216902620
JPN,Moderna,5/31/2022,64196227
JPN,Novavax,5/31/2022,574
JPN,Oxford/AstraZeneca,5/31/2022,117518
JPN,Pfizer/BioNTech,5/31/2022,217002406
JPN,Moderna,6/1/2022,64215453
JPN,Novavax,6/1/2022,1125
JPN,Oxford/AstraZeneca,6/1/2022,117524
JPN,Pfizer/BioNTech,6/1/2022,217071980
JPN,Moderna,6/2/2022,64236754
JPN,Novavax,6/2/2022,1490
JPN,Oxford/AstraZeneca,6/2/2022,117525
JPN,Pfizer/BioNTech,6/2/2022,217138390
JPN,Moderna,6/3/2022,64291727
JPN,Novavax,6/3/2022,2770
JPN,Oxford/AstraZeneca,6/3/2022,117526
JPN,Pfizer/BioNTech,6/3/2022,217326071
JPN,Moderna,6/4/2022,64341754
JPN,Novavax,6/4/2022,4484
JPN,Oxford/AstraZeneca,6/4/2022,117528
JPN,Pfizer/BioNTech,6/4/2022,217570375
JPN,Moderna,6/5/2022,64358367
JPN,Novavax,6/5/2022,5455
JPN,Oxford/AstraZeneca,6/5/2022,117529
JPN,Pfizer/BioNTech,6/5/2022,217623348
JPN,Moderna,6/6/2022,64374406
JPN,Novavax,6/6/2022,5966
JPN,Oxford/AstraZeneca,6/6/2022,117532
JPN,Pfizer/BioNTech,6/6/2022,217696570
JPN,Moderna,6/7/2022,64390952
JPN,Novavax,6/7/2022,6628
JPN,Oxford/AstraZeneca,6/7/2022,117534
JPN,Pfizer/BioNTech,6/7/2022,217767891
JPN,Moderna,6/8/2022,64409358
JPN,Novavax,6/8/2022,7333
JPN,Pfizer/BioNTech,6/8/2022,217831608
JPN,Moderna,6/9/2022,64429435
JPN,Novavax,6/9/2022,7919
JPN,Pfizer/BioNTech,6/9/2022,217891610
JPN,Moderna,6/10/2022,64476671
JPN,Novavax,6/10/2022,8850
JPN,Pfizer/BioNTech,6/10/2022,218066336
JPN,Moderna,6/11/2022,64522808
JPN,Novavax,6/11/2022,10675
JPN,Oxford/AstraZeneca,6/11/2022,117537
JPN,Pfizer/BioNTech,6/11/2022,218285833
JPN,Moderna,6/12/2022,64538143
JPN,Novavax,6/12/2022,11679
JPN,Oxford/AstraZeneca,6/12/2022,117538
JPN,Pfizer/BioNTech,6/12/2022,218333064
JPN,Moderna,6/13/2022,64552254
JPN,Novavax,6/13/2022,12227
JPN,Oxford/AstraZeneca,6/13/2022,117554
JPN,Pfizer/BioNTech,6/13/2022,218399452
JPN,Moderna,6/14/2022,64564947
JPN,Novavax,6/14/2022,12785
JPN,Oxford/AstraZeneca,6/14/2022,117565
JPN,Pfizer/BioNTech,6/14/2022,218467232
JPN,Moderna,6/15/2022,64580518
JPN,Novavax,6/15/2022,13505
JPN,Oxford/AstraZeneca,6/15/2022,117566
JPN,Pfizer/BioNTech,6/15/2022,218528873
JPN,Moderna,6/16/2022,64596944
JPN,Novavax,6/16/2022,13939
JPN,Pfizer/BioNTech,6/16/2022,218587654
JPN,Moderna,6/17/2022,64640351
JPN,Novavax,6/17/2022,15123
JPN,Oxford/AstraZeneca,6/17/2022,117575
JPN,Pfizer/BioNTech,6/17/2022,218754397
JPN,Moderna,6/18/2022,64678280
JPN,Novavax,6/18/2022,16881
JPN,Pfizer/BioNTech,6/18/2022,218954820
JPN,Moderna,6/19/2022,64691095
JPN,Novavax,6/19/2022,18524
JPN,Pfizer/BioNTech,6/19/2022,218998095
JPN,Moderna,6/20/2022,64704080
JPN,Novavax,6/20/2022,19287
JPN,Pfizer/BioNTech,6/20/2022,219071560
JPN,Moderna,6/21/2022,64719851
JPN,Novavax,6/21/2022,20138
JPN,Oxford/AstraZeneca,6/21/2022,117580
JPN,Pfizer/BioNTech,6/21/2022,219147741
JPN,Moderna,6/22/2022,64738814
JPN,Novavax,6/22/2022,21002
JPN,Pfizer/BioNTech,6/22/2022,219222201
JPN,Moderna,6/23/2022,64758583
JPN,Novavax,6/23/2022,21717
JPN,Oxford/AstraZeneca,6/23/2022,117588
JPN,Pfizer/BioNTech,6/23/2022,219294271
JPN,Moderna,6/24/2022,64801594
JPN,Novavax,6/24/2022,23828
JPN,Pfizer/BioNTech,6/24/2022,219480575
JPN,Moderna,6/25/2022,64841907
JPN,Novavax,6/25/2022,27695
JPN,Oxford/AstraZeneca,6/25/2022,117594
JPN,Pfizer/BioNTech,6/25/2022,219702335
JPN,Moderna,6/26/2022,64856493
JPN,Novavax,6/26/2022,29255
JPN,Pfizer/BioNTech,6/26/2022,219753391
JPN,Moderna,6/27/2022,64879071
JPN,Novavax,6/27/2022,29981
JPN,Oxford/AstraZeneca,6/27/2022,117601
JPN,Pfizer/BioNTech,6/27/2022,219855210
JPN,Moderna,6/28/2022,64903672
JPN,Novavax,6/28/2022,30620
JPN,Oxford/AstraZeneca,6/28/2022,117610
JPN,Pfizer/BioNTech,6/28/2022,219968319
JPN,Moderna,6/29/2022,64930141
JPN,Novavax,6/29/2022,31532
JPN,Pfizer/BioNTech,6/29/2022,220073914
JPN,Moderna,6/30/2022,64957127
JPN,Novavax,6/30/2022,32374
JPN,Pfizer/BioNTech,6/30/2022,220174140
JPN,Moderna,7/1/2022,65015686
JPN,Novavax,7/1/2022,34405
JPN,Pfizer/BioNTech,7/1/2022,220400770
JPN,Moderna,7/2/2022,65070236
JPN,Novavax,7/2/2022,36951
JPN,Pfizer/BioNTech,7/2/2022,220626228
JPN,Moderna,7/3/2022,65100174
JPN,Novavax,7/3/2022,38933
JPN,Pfizer/BioNTech,7/3/2022,220682786
JPN,Moderna,7/4/2022,65160895
JPN,Novavax,7/4/2022,39955
JPN,Oxford/AstraZeneca,7/4/2022,117611
JPN,Pfizer/BioNTech,7/4/2022,220884015
JPN,Moderna,7/5/2022,65227017
JPN,Novavax,7/5/2022,40757
JPN,Pfizer/BioNTech,7/5/2022,221096145
JPN,Moderna,7/6/2022,65300407
JPN,Novavax,7/6/2022,41864
JPN,Oxford/AstraZeneca,7/6/2022,117612
JPN,Pfizer/BioNTech,7/6/2022,221291804
JPN,Moderna,7/7/2022,65383578
JPN,Novavax,7/7/2022,42768
JPN,Oxford/AstraZeneca,7/7/2022,117613
JPN,Pfizer/BioNTech,7/7/2022,221497169
JPN,Moderna,7/8/2022,65504564
JPN,Novavax,7/8/2022,45185
JPN,Oxford/AstraZeneca,7/8/2022,117619
JPN,Pfizer/BioNTech,7/8/2022,221860474
JPN,Moderna,7/9/2022,65629070
JPN,Novavax,7/9/2022,48015
JPN,Oxford/AstraZeneca,7/9/2022,117624
JPN,Pfizer/BioNTech,7/9/2022,222195791
JPN,Moderna,7/10/2022,65690125
JPN,Novavax,7/10/2022,49474
JPN,Pfizer/BioNTech,7/10/2022,222294846
JPN,Moderna,7/11/2022,65795392
JPN,Novavax,7/11/2022,50860
JPN,Oxford/AstraZeneca,7/11/2022,117627
JPN,Pfizer/BioNTech,7/11/2022,222596019
JPN,Moderna,7/12/2022,65917290
JPN,Novavax,7/12/2022,51934
JPN,Oxford/AstraZeneca,7/12/2022,117634
JPN,Pfizer/BioNTech,7/12/2022,222922870
JPN,Moderna,7/13/2022,66048438
JPN,Novavax,7/13/2022,53070
JPN,Pfizer/BioNTech,7/13/2022,223222277
JPN,Moderna,7/14/2022,66194299
JPN,Novavax,7/14/2022,54379
JPN,Oxford/AstraZeneca,7/14/2022,117635
JPN,Pfizer/BioNTech,7/14/2022,223511484
JPN,Moderna,7/15/2022,66384469
JPN,Novavax,7/15/2022,57671
JPN,Oxford/AstraZeneca,7/15/2022,117642
JPN,Pfizer/BioNTech,7/15/2022,223982022
JPN,Moderna,7/16/2022,66626508
JPN,Novavax,7/16/2022,63102
JPN,Oxford/AstraZeneca,7/16/2022,117643
JPN,Pfizer/BioNTech,7/16/2022,224415856
JPN,Moderna,7/17/2022,66789558
JPN,Novavax,7/17/2022,65531
JPN,Pfizer/BioNTech,7/17/2022,224561393
JPN,Moderna,7/18/2022,66841930
JPN,Novavax,7/18/2022,66130
JPN,Pfizer/BioNTech,7/18/2022,224611436
JPN,Moderna,7/19/2022,67017938
JPN,Novavax,7/19/2022,67416
JPN,Oxford/AstraZeneca,7/19/2022,117646
JPN,Pfizer/BioNTech,7/19/2022,225014059
JPN,Moderna,7/20/2022,67223028
JPN,Novavax,7/20/2022,68295
JPN,Pfizer/BioNTech,7/20/2022,225401746
JPN,Moderna,7/21/2022,67432132
JPN,Novavax,7/21/2022,69207
JPN,Pfizer/BioNTech,7/21/2022,225761024
JPN,Moderna,7/22/2022,67689164
JPN,Novavax,7/22/2022,72292
JPN,Oxford/AstraZeneca,7/22/2022,117649
JPN,Pfizer/BioNTech,7/22/2022,226317385
JPN,Moderna,7/23/2022,68007085
JPN,Novavax,7/23/2022,77048
JPN,Oxford/AstraZeneca,7/23/2022,117655
JPN,Pfizer/BioNTech,7/23/2022,226825264
JPN,Moderna,7/24/2022,68239522
JPN,Novavax,7/24/2022,79565
JPN,Oxford/AstraZeneca,7/24/2022,117656
JPN,Pfizer/BioNTech,7/24/2022,227030369
JPN,Moderna,7/25/2022,68426866
JPN,Novavax,7/25/2022,81120
JPN,Pfizer/BioNTech,7/25/2022,227464580
JPN,Moderna,7/26/2022,68637873
JPN,Novavax,7/26/2022,82656
JPN,Oxford/AstraZeneca,7/26/2022,117660
JPN,Pfizer/BioNTech,7/26/2022,227935778
JPN,Moderna,7/27/2022,68860884
JPN,Novavax,7/27/2022,84938
JPN,Oxford/AstraZeneca,7/27/2022,117666
JPN,Pfizer/BioNTech,7/27/2022,228362764
JPN,Moderna,7/28/2022,69102310
JPN,Novavax,7/28/2022,86610
JPN,Oxford/AstraZeneca,7/28/2022,117668
JPN,Pfizer/BioNTech,7/28/2022,228768364
JPN,Moderna,7/29/2022,69382867
JPN,Novavax,7/29/2022,91608
JPN,Oxford/AstraZeneca,7/29/2022,117672
JPN,Pfizer/BioNTech,7/29/2022,229370691
JPN,Moderna,7/30/2022,69728590
JPN,Novavax,7/30/2022,96267
JPN,Pfizer/BioNTech,7/30/2022,229922593
JPN,Moderna,7/31/2022,69966161
JPN,Novavax,7/31/2022,99168
JPN,Pfizer/BioNTech,7/31/2022,230132135
JPN,Moderna,8/1/2022,70135286
JPN,Novavax,8/1/2022,101409
JPN,Pfizer/BioNTech,8/1/2022,230543638
JPN,Moderna,8/2/2022,70332908
JPN,Novavax,8/2/2022,103388
JPN,Oxford/AstraZeneca,8/2/2022,117673
JPN,Pfizer/BioNTech,8/2/2022,231002387
JPN,Moderna,8/3/2022,70552300
JPN,Novavax,8/3/2022,105207
JPN,Oxford/AstraZeneca,8/3/2022,117674
JPN,Pfizer/BioNTech,8/3/2022,231424789
JPN,Moderna,8/4/2022,70789007
JPN,Novavax,8/4/2022,107238
JPN,Pfizer/BioNTech,8/4/2022,231814708
JPN,Moderna,8/5/2022,71080720
JPN,Novavax,8/5/2022,112463
JPN,Pfizer/BioNTech,8/5/2022,232426782
JPN,Moderna,8/6/2022,71405885
JPN,Novavax,8/6/2022,119818
JPN,Oxford/AstraZeneca,8/6/2022,117678
JPN,Pfizer/BioNTech,8/6/2022,232999756
JPN,Moderna,8/7/2022,71624926
JPN,Novavax,8/7/2022,123545
JPN,Oxford/AstraZeneca,8/7/2022,117679
JPN,Pfizer/BioNTech,8/7/2022,233201182
JPN,Moderna,8/8/2022,71821660
JPN,Novavax,8/8/2022,125605
JPN,Oxford/AstraZeneca,8/8/2022,117698
JPN,Pfizer/BioNTech,8/8/2022,233635881
JPN,Moderna,8/9/2022,72035660
JPN,Novavax,8/9/2022,127893
JPN,Oxford/AstraZeneca,8/9/2022,117701
JPN,Pfizer/BioNTech,8/9/2022,234106077
JPN,Moderna,8/10/2022,72287155
JPN,Novavax,8/10/2022,130442
JPN,Pfizer/BioNTech,8/10/2022,234554459
JPN,Moderna,8/11/2022,72396966
JPN,Novavax,8/11/2022,131252
JPN,Pfizer/BioNTech,8/11/2022,234651769
JPN,Moderna,8/12/2022,72612421
JPN,Novavax,8/12/2022,135391
JPN,Pfizer/BioNTech,8/12/2022,235017276
JPN,Moderna,8/13/2022,72733006
JPN,Novavax,8/13/2022,138421
JPN,Oxford/AstraZeneca,8/13/2022,117703
JPN,Pfizer/BioNTech,8/13/2022,235211488
JPN,Moderna,8/14/2022,72792049
JPN,Novavax,8/14/2022,140387
JPN,Oxford/AstraZeneca,8/14/2022,117704
JPN,Pfizer/BioNTech,8/14/2022,235294735
JPN,Moderna,8/15/2022,72863502
JPN,Novavax,8/15/2022,141507
JPN,Oxford/AstraZeneca,8/15/2022,117705
JPN,Pfizer/BioNTech,8/15/2022,235431224
JPN,Moderna,8/16/2022,72997516
JPN,Novavax,8/16/2022,142783
JPN,Pfizer/BioNTech,8/16/2022,235697026
JPN,Moderna,8/17/2022,73193955
JPN,Novavax,8/17/2022,144496
JPN,Pfizer/BioNTech,8/17/2022,236023204
JPN,Moderna,8/18/2022,73408581
JPN,Novavax,8/18/2022,145836
JPN,Pfizer/BioNTech,8/18/2022,236367632
JPN,Moderna,8/19/2022,73699239
JPN,Novavax,8/19/2022,149462
JPN,Oxford/AstraZeneca,8/19/2022,117708
JPN,Pfizer/BioNTech,8/19/2022,236910275
JPN,Moderna,8/20/2022,74016992
JPN,Novavax,8/20/2022,153525
JPN,Oxford/AstraZeneca,8/20/2022,117711
JPN,Pfizer/BioNTech,8/20/2022,237402495
JPN,Moderna,8/21/2022,74226797
JPN,Novavax,8/21/2022,155877
JPN,Pfizer/BioNTech,8/21/2022,237575816
JPN,Moderna,8/22/2022,74404901
JPN,Novavax,8/22/2022,157485
JPN,Pfizer/BioNTech,8/22/2022,237948307
JPN,Moderna,8/23/2022,74599549
JPN,Novavax,8/23/2022,159023
JPN,Oxford/AstraZeneca,8/23/2022,117790
JPN,Pfizer/BioNTech,8/23/2022,238353712
JPN,Moderna,8/24/2022,74802778
JPN,Novavax,8/24/2022,160338
JPN,Oxford/AstraZeneca,8/24/2022,117792
JPN,Pfizer/BioNTech,8/24/2022,238713166
JPN,Moderna,8/25/2022,75011108
JPN,Novavax,8/25/2022,162379
JPN,Oxford/AstraZeneca,8/25/2022,117801
JPN,Pfizer/BioNTech,8/25/2022,239039975
JPN,Moderna,8/26/2022,75297511
JPN,Novavax,8/26/2022,166057
JPN,Pfizer/BioNTech,8/26/2022,239559818
JPN,Moderna,8/27/2022,75579860
JPN,Novavax,8/27/2022,170760
JPN,Pfizer/BioNTech,8/27/2022,240022224
JPN,Moderna,8/28/2022,75755578
JPN,Novavax,8/28/2022,173101
JPN,Pfizer/BioNTech,8/28/2022,240172877
JPN,Moderna,8/29/2022,75914582
JPN,Novavax,8/29/2022,174132
JPN,Pfizer/BioNTech,8/29/2022,240497632
JPN,Moderna,8/30/2022,76097556
JPN,Novavax,8/30/2022,175464
JPN,Oxford/AstraZeneca,8/30/2022,117802
JPN,Pfizer/BioNTech,8/30/2022,240843789
JPN,Moderna,8/31/2022,76269732
JPN,Novavax,8/31/2022,176614
JPN,Pfizer/BioNTech,8/31/2022,241136606
JPN,Moderna,9/1/2022,76409284
JPN,Novavax,9/1/2022,177628
JPN,Pfizer/BioNTech,9/1/2022,241346758
JPN,Moderna,9/2/2022,76622029
JPN,Novavax,9/2/2022,179860
JPN,Pfizer/BioNTech,9/2/2022,241698609
JPN,Moderna,9/3/2022,76814305
JPN,Novavax,9/3/2022,184371
JPN,Oxford/AstraZeneca,9/3/2022,117807
JPN,Pfizer/BioNTech,9/3/2022,242008012
JPN,Moderna,9/4/2022,76910133
JPN,Novavax,9/4/2022,185878
JPN,Pfizer/BioNTech,9/4/2022,242081631
JPN,Moderna,9/5/2022,77028145
JPN,Novavax,9/5/2022,186757
JPN,Oxford/AstraZeneca,9/5/2022,117808
JPN,Pfizer/BioNTech,9/5/2022,242286918
JPN,Moderna,9/6/2022,77148991
JPN,Novavax,9/6/2022,187996
JPN,Oxford/AstraZeneca,9/6/2022,117812
JPN,Pfizer/BioNTech,9/6/2022,242505074
JPN,Moderna,9/7/2022,77273828
JPN,Novavax,9/7/2022,189172
JPN,Oxford/AstraZeneca,9/7/2022,117816
JPN,Pfizer/BioNTech,9/7/2022,242703959
JPN,Moderna,9/8/2022,77389941
JPN,Novavax,9/8/2022,190406
JPN,Oxford/AstraZeneca,9/8/2022,117817
JPN,Pfizer/BioNTech,9/8/2022,242874544
JPN,Moderna,9/9/2022,77572321
JPN,Novavax,9/9/2022,193134
JPN,Pfizer/BioNTech,9/9/2022,243171852
JPN,Moderna,9/10/2022,77735932
JPN,Novavax,9/10/2022,195372
JPN,Oxford/AstraZeneca,9/10/2022,117825
JPN,Pfizer/BioNTech,9/10/2022,243441348
JPN,Moderna,9/11/2022,77798011
JPN,Novavax,9/11/2022,196218
JPN,Pfizer/BioNTech,9/11/2022,243504005
JPN,Moderna,9/12/2022,77893197
JPN,Novavax,9/12/2022,197067
JPN,Oxford/AstraZeneca,9/12/2022,117834
JPN,Pfizer/BioNTech,9/12/2022,243672118
JPN,Moderna,9/13/2022,77997398
JPN,Novavax,9/13/2022,197835
JPN,Oxford/AstraZeneca,9/13/2022,117838
JPN,Pfizer/BioNTech,9/13/2022,243848608
JPN,Moderna,9/14/2022,78092855
JPN,Novavax,9/14/2022,198684
JPN,Pfizer/BioNTech,9/14/2022,244003645
JPN,Moderna,9/15/2022,78181249
JPN,Novavax,9/15/2022,199373
JPN,Pfizer/BioNTech,9/15/2022,244136864
JPN,Moderna,9/16/2022,78325397
JPN,Novavax,9/16/2022,201113
JPN,Oxford/AstraZeneca,9/16/2022,117847
JPN,Pfizer/BioNTech,9/16/2022,244375875
JPN,Moderna,9/17/2022,78438864
JPN,Novavax,9/17/2022,203761
JPN,Oxford/AstraZeneca,9/17/2022,117852
JPN,Pfizer/BioNTech,9/17/2022,244596868
JPN,Moderna,9/18/2022,78476197
JPN,Novavax,9/18/2022,204449
JPN,Pfizer/BioNTech,9/18/2022,244634722
JPN,Moderna,9/19/2022,78483348
JPN,Novavax,9/19/2022,204690
JPN,Oxford/AstraZeneca,9/19/2022,117854
JPN,Pfizer/BioNTech,9/19/2022,244644863
JPN,Moderna,9/20/2022,78554959
JPN,Novavax,9/20/2022,205412
JPN,Oxford/AstraZeneca,9/20/2022,117857
JPN,Pfizer/BioNTech,9/20/2022,244773988
JPN,Moderna,9/21/2022,78627937
JPN,Novavax,9/21/2022,206105
JPN,Oxford/AstraZeneca,9/21/2022,117858
JPN,Pfizer/BioNTech,9/21/2022,244896302
JPN,Moderna,9/22/2022,78705097
JPN,Novavax,9/22/2022,207154
JPN,Oxford/AstraZeneca,9/22/2022,117859
JPN,Pfizer/BioNTech,9/22/2022,245023521
JPN,Moderna,9/23/2022,78734608
JPN,Novavax,9/23/2022,208017
JPN,Pfizer/BioNTech,9/23/2022,245061046
JPN,Moderna,9/24/2022,78815059
JPN,Novavax,9/24/2022,210732
JPN,Oxford/AstraZeneca,9/24/2022,117863
JPN,Pfizer/BioNTech,9/24/2022,245230273
JPN,Moderna,9/25/2022,78852430
JPN,Novavax,9/25/2022,211858
JPN,Pfizer/BioNTech,9/25/2022,245280632
JPN,Moderna,9/26/2022,78907967
JPN,Novavax,9/26/2022,212628
JPN,Oxford/AstraZeneca,9/26/2022,117865
JPN,Pfizer/BioNTech,9/26/2022,245398031
JPN,Moderna,9/27/2022,78963658
JPN,Novavax,9/27/2022,213519
JPN,Oxford/AstraZeneca,9/27/2022,117872
JPN,Pfizer/BioNTech,9/27/2022,245527701
JPN,Moderna,9/28/2022,79016948
JPN,Novavax,9/28/2022,214360
JPN,Pfizer/BioNTech,9/28/2022,245656354
JPN,Moderna,9/29/2022,79064624
JPN,Novavax,9/29/2022,215150
JPN,Oxford/AstraZeneca,9/29/2022,117878
JPN,Pfizer/BioNTech,9/29/2022,245777148
JPN,Moderna,9/30/2022,79141800
JPN,Novavax,9/30/2022,217150
JPN,Oxford/AstraZeneca,9/30/2022,117892
JPN,Pfizer/BioNTech,9/30/2022,245996533
JPN,Moderna,10/1/2022,79168471
JPN,Novavax,10/1/2022,217959
JPN,Pfizer/BioNTech,10/1/2022,246169605
JPN,Moderna,10/2/2022,79177905
JPN,Novavax,10/2/2022,218276
JPN,Pfizer/BioNTech,10/2/2022,246225906
JPN,Moderna,10/3/2022,79189486
JPN,Novavax,10/3/2022,218695
JPN,Pfizer/BioNTech,10/3/2022,246332234
JPN,Moderna,10/4/2022,79202134
JPN,Novavax,10/4/2022,219246
JPN,Pfizer/BioNTech,10/4/2022,246449422
JPN,Moderna,10/5/2022,79214645
JPN,Novavax,10/5/2022,219638
JPN,Pfizer/BioNTech,10/5/2022,246560455
JPN,Moderna,10/6/2022,79229263
JPN,Novavax,10/6/2022,220143
JPN,Pfizer/BioNTech,10/6/2022,246666406
JPN,Moderna,10/7/2022,79258475
